species_name,label,reason,source_path,target_path,sample_image
thimble_morel,edible,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/thimble_morel,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/thimble_morel,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/thimble_morel/8.png
tripe_fungus,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/tripe_fungus,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/tripe_fungus,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/tripe_fungus/8.png
trooping_funnel,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/trooping_funnel,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/trooping_funnel,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/trooping_funnel/8.png
truffles,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/truffles,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/truffles,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/truffles/2.png
tuberous_polypore,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/tuberous_polypore,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/tuberous_polypore,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/tuberous_polypore/8.png
turkey_tail,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/turkey_tail,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/turkey_tail,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/turkey_tail/8.png
velvet_shank,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/velvet_shank,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/velvet_shank,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/velvet_shank/8.png
vermillion_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/vermillion_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/vermillion_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/vermillion_waxcap/8.png
warted_amanita,poisonous,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/warted_amanita,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/warted_amanita,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/warted_amanita/8.png
weeping_widow,poisonous,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/weeping_widow,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/weeping_widow,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/weeping_widow/8.png
white_dapperling,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_dapperling,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/white_dapperling,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_dapperling/8.png
white_domecap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_domecap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/white_domecap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_domecap/8.png
white_false_death_cap,poisonous,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_false_death_cap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/white_false_death_cap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_false_death_cap/8.png
white_fibrecap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_fibrecap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/white_fibrecap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_fibrecap/8.png
white_saddle,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_saddle,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/white_saddle,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/white_saddle/8.png
winter_chanterelle,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/winter_chanterelle,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/winter_chanterelle,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/winter_chanterelle/8.png
wood_blewit,edible,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/wood_blewit,/Users/anyliuliu/Desktop/mushroomguard/reference_species/edible/wood_blewit,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/wood_blewit/8.png
wood_mushroom,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/wood_mushroom,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/wood_mushroom,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/wood_mushroom/8.png
woodland_inkcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/woodland_inkcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/woodland_inkcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/woodland_inkcap/8.png
woolly_milkcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/woolly_milkcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/woolly_milkcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/woolly_milkcap/8.png
wrinkled_peach,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/wrinkled_peach,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/wrinkled_peach,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/wrinkled_peach/8.png
yellow_false_truffle,poisonous,keyword_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_false_truffle,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/yellow_false_truffle,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_false_truffle/8.png
yellow_foot_waxcap,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_foot_waxcap,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/yellow_foot_waxcap,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_foot_waxcap/8.png
yellow_stagshorn,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_stagshorn,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/yellow_stagshorn,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_stagshorn/8.png
yellow_stainer,poisonous,exact_match,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_stainer,/Users/anyliuliu/Desktop/mushroomguard/reference_species/poisonous/yellow_stainer,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_stainer/8.png
yellow_swamp_brittlegill,uncertain,no_clear_rule,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_swamp_brittlegill,/Users/anyliuliu/Desktop/mushroomguard/reference_species/uncertain/yellow_swamp_brittlegill,/Users/anyliuliu/Desktop/mushroomguard/species_dataset/data/data/yellow_swamp_brittlegill/8.png
